Country,State,LGA,Ward,
NIGERIA,KATSINA,BINDAWA,BAURE,
NIGERIA,KATSINA,BINDAWA,BINDAWA,
NIGERIA,KATSINA,BINDAWA,DALLAJI/FARU,
NIGERIA,KATSINA,BINDAWA,DORO,
NIGERIA,KATSINA,BINDAWA,GAIWA,
NIGERIA,KATSINA,BINDAWA,GIREMAWA,
NIGERIA,KATSINA,BINDAWA,JIBAWA/R/BADE,
NIGERIA,KATSINA,BINDAWA,KAMRI,
NIGERIA,KATSINA,BINDAWA,SHIBDAWA,
NIGERIA,KATSINA,BINDAWA,TAMA/DAYE,
NIGERIA,KATSINA,BINDAWA,YANGORA,
NIGERIA,KATSINA,CHARANCHI,BANYE,
NIGERIA,KATSINA,CHARANCHI,CHARANCHI,
NIGERIA,KATSINA,CHARANCHI,DOKA,
NIGERIA,KATSINA,CHARANCHI,GANUWA,
NIGERIA,KATSINA,CHARANCHI,KODA,
NIGERIA,KATSINA,CHARANCHI,KURAYE,
NIGERIA,KATSINA,CHARANCHI,MAJEN WAYYA,
NIGERIA,KATSINA,CHARANCHI,RADDA,
NIGERIA,KATSINA,CHARANCHI,SAFANA,
NIGERIA,KATSINA,CHARANCHI,TSAKATSA,
NIGERIA,KATSINA,DANDUME,DANDUME A,
NIGERIA,KATSINA,DANDUME,DANDUME B,
NIGERIA,KATSINA,DANDUME,DANTAKARI,
NIGERIA,KATSINA,DANDUME,M/DANSODA,
NIGERIA,KATSINA,DANDUME,MAGAJI WANDO,
NIGERIA,KATSINA,DANDUME,MAHUTA A,
NIGERIA,KATSINA,DANDUME,MAHUTA B,
NIGERIA,KATSINA,DANDUME,MAHUTA C,
NIGERIA,KATSINA,DANDUME,MAIKWAMA,
NIGERIA,KATSINA,DANDUME,TUMBURKAI A,
NIGERIA,KATSINA,DANDUME,TUMBURKAI B,
NIGERIA,KATSINA,DANJA,DABAI,
NIGERIA,KATSINA,DANJA,DANJA A,
NIGERIA,KATSINA,DANJA,DANJA B,
NIGERIA,KATSINA,DANJA,JIBA,
NIGERIA,KATSINA,DANJA,KAHUTA A,
NIGERIA,KATSINA,DANJA,KAHUTA B,
NIGERIA,KATSINA,DANJA,TANDAMA,
NIGERIA,KATSINA,DANJA,TSANGAMAWA,
NIGERIA,KATSINA,DANJA,YAKAJI A,
NIGERIA,KATSINA,DANJA,YAKAJI B,
NIGERIA,KATSINA,DAN-MUSA,DAN - ALI,
NIGERIA,KATSINA,DAN-MUSA,DAN DIRE A,
NIGERIA,KATSINA,DAN-MUSA,DAN DIRE B,
NIGERIA,KATSINA,DAN-MUSA,DAN MUSA A,
NIGERIA,KATSINA,DAN-MUSA,DAN MUSA B,
NIGERIA,KATSINA,DAN-MUSA,MAIDABINO A,
NIGERIA,KATSINA,DAN-MUSA,MAIDABINO B,
NIGERIA,KATSINA,DAN-MUSA,MARA A,
NIGERIA,KATSINA,DAN-MUSA,MARA B,
NIGERIA,KATSINA,DAN-MUSA,YAN TUMAKI A,
NIGERIA,KATSINA,DAN-MUSA,YANTUMAKI B,
NIGERIA,KATSINA,DAURA,Kusugu,
NIGERIA,KATSINA,DAURA,Madobi A,
NIGERIA,KATSINA,DAURA,Madobi B,
NIGERIA,KATSINA,DAURA,Mazoji A,
NIGERIA,KATSINA,DAURA,Mazoji B,
NIGERIA,KATSINA,DAURA,Sabon Gari,
NIGERIA,KATSINA,DAURA,Sarkin Yara  A,
NIGERIA,KATSINA,DAURA,Sarkin Yara  B,
NIGERIA,KATSINA,DAURA,Tudun wada,
NIGERIA,KATSINA,DAURA,Ubandawaki A,
NIGERIA,KATSINA,DAURA,Ubandawaki B,
NIGERIA,KATSINA,DUTSI,Dan Auani,
NIGERIA,KATSINA,DUTSI,Dutsi A,
NIGERIA,KATSINA,DUTSI,Dutsi B,
NIGERIA,KATSINA,DUTSI,Kayawa,
NIGERIA,KATSINA,DUTSI,R/Kaya A,
NIGERIA,KATSINA,DUTSI,R/Kaya B,
NIGERIA,KATSINA,DUTSI,Sirika A,
NIGERIA,KATSINA,DUTSI,Sirika B,
NIGERIA,KATSINA,DUTSI,Yamel A,
NIGERIA,KATSINA,DUTSI,Yamel B,
NIGERIA,KATSINA,DUTSIN MA,Bagagadi,
NIGERIA,KATSINA,DUTSIN MA,Dabawa,
NIGERIA,KATSINA,DUTSIN MA,Dutsinma A,
NIGERIA,KATSINA,DUTSIN MA,Dutsinma B,
NIGERIA,KATSINA,DUTSIN MA,Karofi A,
NIGERIA,KATSINA,DUTSIN MA,KARofi B,
NIGERIA,KATSINA,DUTSIN MA,Kuki A,
NIGERIA,KATSINA,DUTSIN MA,kuki B,
NIGERIA,KATSINA,DUTSIN MA,Kutaina,
NIGERIA,KATSINA,DUTSIN MA,Makera,
NIGERIA,KATSINA,DUTSIN MA,Shema,
NIGERIA,KATSINA,FASKARI,Daudawa,
NIGERIA,KATSINA,FASKARI,Faskari,
NIGERIA,KATSINA,FASKARI,Maigora,
NIGERIA,KATSINA,FASKARI,Mairuwa,
NIGERIA,KATSINA,FASKARI,Ruwan Goda,
NIGERIA,KATSINA,FASKARI,Sabonlayi,
NIGERIA,KATSINA,FASKARI,Sheme,
NIGERIA,KATSINA,FASKARI,Tafoki,
NIGERIA,KATSINA,FASKARI,Yan Kara,
NIGERIA,KATSINA,FASKARI,Yarmalamai,
NIGERIA,KATSINA,FUNTUA,Ang. Ibrahim,
NIGERIA,KATSINA,FUNTUA,Ang. Musa,
NIGERIA,KATSINA,FUNTUA,Dan Dutse,
NIGERIA,KATSINA,FUNTUA,Dukke,
NIGERIA,KATSINA,FUNTUA,Goya,
NIGERIA,KATSINA,FUNTUA,Maigamji,
NIGERIA,KATSINA,FUNTUA,Makera,
NIGERIA,KATSINA,FUNTUA,Maska,
NIGERIA,KATSINA,FUNTUA,Nassarawa,
NIGERIA,KATSINA,FUNTUA,Sabon Gari,
NIGERIA,KATSINA,FUNTUA,Tudun Iya,
NIGERIA,KATSINA,INGAWA,Agayawa,
NIGERIA,KATSINA,INGAWA,Beruruwa/Ruruma,
NIGERIA,KATSINA,INGAWA,D/Kwari,
NIGERIA,KATSINA,INGAWA,Dara,
NIGERIA,KATSINA,INGAWA,Dugul,
NIGERIA,KATSINA,INGAWA,Ingawa,
NIGERIA,KATSINA,INGAWA,K/Jobe,
NIGERIA,KATSINA,INGAWA,K/Yan Kau,
NIGERIA,KATSINA,INGAWA,M/Kafi,
NIGERIA,KATSINA,INGAWA,Yandoma,
NIGERIA,KATSINA,INGAWA,Yaya/B.D,
NIGERIA,KATSINA,JIBIA,BUGAJE,
NIGERIA,KATSINA,JIBIA,FAFARU,
NIGERIA,KATSINA,JIBIA,FARU,
NIGERIA,KATSINA,JIBIA,GANGARA,
NIGERIA,KATSINA,JIBIA,GURBI,
NIGERIA,KATSINA,JIBIA,JIBIA (A),
NIGERIA,KATSINA,JIBIA,JIBIA (B),
NIGERIA,KATSINA,JIBIA,KUSA,
NIGERIA,KATSINA,JIBIA,MAZANYA,
NIGERIA,KATSINA,JIBIA,RIKO,
NIGERIA,KATSINA,JIBIA,YANGAIYA,
NIGERIA,KATSINA,KAFUR,Dantutture,
NIGERIA,KATSINA,KAFUR,Dutsen Kura,
NIGERIA,KATSINA,KAFUR,Gamzago,
NIGERIA,KATSINA,KAFUR,Gozaki,
NIGERIA,KATSINA,KAFUR,Kafur,
NIGERIA,KATSINA,KAFUR,Kuringafa,
NIGERIA,KATSINA,KAFUR,Mahuta,
NIGERIA,KATSINA,KAFUR,Masari,
NIGERIA,KATSINA,KAFUR,Rugoji,
NIGERIA,KATSINA,KAFUR,Sabuwar Kasa,
NIGERIA,KATSINA,KAITA,ABDALLAWA,
NIGERIA,KATSINA,KAITA,BA'AWA,
NIGERIA,KATSINA,KAITA,DANKABA,
NIGERIA,KATSINA,KAITA,DANKAMA,
NIGERIA,KATSINA,KAITA,GAFIYA,
NIGERIA,KATSINA,KAITA,GIRKA,
NIGERIA,KATSINA,KAITA,KAITA,
NIGERIA,KATSINA,KAITA,MATSAI,
NIGERIA,KATSINA,KAITA,YANDAKI,
NIGERIA,KATSINA,KAITA,YANHOHO,
NIGERIA,KATSINA,KANKARA,BURDUGAU,
NIGERIA,KATSINA,KANKARA,DANMURABU,
NIGERIA,KATSINA,KANKARA,GGUGNDAWA,
NIGERIA,KATSINA,KANKARA,GURBI,
NIGERIA,KATSINA,KANKARA,KANKARA,
NIGERIA,KATSINA,KANKARA,KETARE,
NIGERIA,KATSINA,KANKARA,KUKASHEKA,
NIGERIA,KATSINA,KANKARA,MABAI,
NIGERIA,KATSINA,KANKARA,YARGOJE,
NIGERIA,KATSINA,KANKARA,YARTSAMIYA,
NIGERIA,KATSINA,KANKARA,ZANGO,
NIGERIA,KATSINA,KANKIA,F/KAFIN DANGI,
NIGERIA,KATSINA,KANKIA,GACHI,
NIGERIA,KATSINA,KANKIA,GALADIMA A,
NIGERIA,KATSINA,KANKIA,GALADIMA B,
NIGERIA,KATSINA,KANKIA,KAFIN SOLI,
NIGERIA,KATSINA,KANKIA,KID/GYAZ,
NIGERIA,KATSINA,KANKIA,RIMAYE,
NIGERIA,KATSINA,KANKIA,SUKUNTUNI,
NIGERIA,KATSINA,KANKIA,TAFASHIYA / NASARAWA,
NIGERIA,KATSINA,KANKIA,TSA/MAGAM,
NIGERIA,KATSINA,KATSINA,AREWA I,
NIGERIA,KATSINA,KATSINA,AREWA II,
NIGERIA,KATSINA,KATSINA,GABAS I,
NIGERIA,KATSINA,KATSINA,GABAS II,
NIGERIA,KATSINA,KATSINA,GABAS III,
NIGERIA,KATSINA,KATSINA,KUDU I,
NIGERIA,KATSINA,KATSINA,KUDU II,
NIGERIA,KATSINA,KATSINA,KUDU III,
NIGERIA,KATSINA,KATSINA,SHINKAFI I,
NIGERIA,KATSINA,KATSINA,SHINKAFI II,
NIGERIA,KATSINA,KATSINA,YAMMA I,
NIGERIA,KATSINA,KATSINA,YAMMA II,
NIGERIA,KATSINA,KURFI,BARKIYA,
NIGERIA,KATSINA,KURFI,BIRCHI,
NIGERIA,KATSINA,KURFI,KURFI A,
NIGERIA,KATSINA,KURFI,KURFI B,
NIGERIA,KATSINA,KURFI,RAWAYAU A,
NIGERIA,KATSINA,KURFI,RAWAYAU B,
NIGERIA,KATSINA,KURFI,TSAURI A,
NIGERIA,KATSINA,KURFI,TSAURI B,
NIGERIA,KATSINA,KURFI,WURMA A,
NIGERIA,KATSINA,KURFI,WURMA B,
NIGERIA,KATSINA,KUSADA,BAURANYA,
NIGERIA,KATSINA,KUSADA,BOKO,
NIGERIA,KATSINA,KUSADA,DUDUNNI,
NIGERIA,KATSINA,KUSADA,KAFARDA,
NIGERIA,KATSINA,KUSADA,KAIKAI,
NIGERIA,KATSINA,KUSADA,KOFA,
NIGERIA,KATSINA,KUSADA,KUSADA,
NIGERIA,KATSINA,KUSADA,MAWASHI,
NIGERIA,KATSINA,KUSADA,YASHE  A,
NIGERIA,KATSINA,KUSADA,YASHE B,
NIGERIA,KATSINA,MAI'ADUA,Bumbum A,
NIGERIA,KATSINA,MAI'ADUA,Bumbum B,
NIGERIA,KATSINA,MAI'ADUA,Danyashe,
NIGERIA,KATSINA,MAI'ADUA,Koza,
NIGERIA,KATSINA,MAI'ADUA,Maiadua A,
NIGERIA,KATSINA,MAI'ADUA,Maiadua B,
NIGERIA,KATSINA,MAI'ADUA,Maiadua C,
NIGERIA,KATSINA,MAI'ADUA,Maikoni A,
NIGERIA,KATSINA,MAI'ADUA,Maikoni B,
NIGERIA,KATSINA,MAI'ADUA,Natselle,
NIGERIA,KATSINA,MALUMFASHI,Borindawa,
NIGERIA,KATSINA,MALUMFASHI,Dansarai,
NIGERIA,KATSINA,MALUMFASHI,Dayi,
NIGERIA,KATSINA,MALUMFASHI,Gora Dansaka,
NIGERIA,KATSINA,MALUMFASHI,Karfi,
NIGERIA,KATSINA,MALUMFASHI,Makauraci,
NIGERIA,KATSINA,MALUMFASHI,Malumfashi A,
NIGERIA,KATSINA,MALUMFASHI,Malumfashi B,
NIGERIA,KATSINA,MALUMFASHI,Naamma,
NIGERIA,KATSINA,MALUMFASHI,Ruwan Sanyi,
NIGERIA,KATSINA,MALUMFASHI,Yaba,
NIGERIA,KATSINA,MALUMFASHI,Yanmama,
NIGERIA,KATSINA,MANI,Bagiwa,
NIGERIA,KATSINA,MANI,Bujawa/Gewayau,
NIGERIA,KATSINA,MANI,Duwan/Makau,
NIGERIA,KATSINA,MANI,Hamcheta,
NIGERIA,KATSINA,MANI,Jani,
NIGERIA,KATSINA,MANI,Kwatta,
NIGERIA,KATSINA,MANI,Machika,
NIGERIA,KATSINA,MANI,Magami,
NIGERIA,KATSINA,MANI,Mani,
NIGERIA,KATSINA,MANI,Muduru,
NIGERIA,KATSINA,MANI,Tsagem/Takusheyi,
NIGERIA,KATSINA,MASHI,BAMLE,
NIGERIA,KATSINA,MASHI,DOGURU A,
NIGERIA,KATSINA,MASHI,DOGURU B,
NIGERIA,KATSINA,MASHI,GALLU,
NIGERIA,KATSINA,MASHI,GANA JIGAWA,
NIGERIA,KATSINA,MASHI,KAURA,
NIGERIA,KATSINA,MASHI,MAJIGIRI,
NIGERIA,KATSINA,MASHI,MASHI,
NIGERIA,KATSINA,MASHI,SONKAYA,
NIGERIA,KATSINA,MASHI,TAMILO  A,
NIGERIA,KATSINA,MASHI,TAMILO B,
NIGERIA,KATSINA,MATAZU,DISSI,
NIGERIA,KATSINA,MATAZU,GWARJO,
NIGERIA,KATSINA,MATAZU,KARADUWA,
NIGERIA,KATSINA,MATAZU,KOGARI,
NIGERIA,KATSINA,MATAZU,MATAZU A,
NIGERIA,KATSINA,MATAZU,MATAZU B,
NIGERIA,KATSINA,MATAZU,MAZOJI A,
NIGERIA,KATSINA,MATAZU,MAZOJI B,
NIGERIA,KATSINA,MATAZU,RINJIN IDI,
NIGERIA,KATSINA,MATAZU,SAYAYA,
NIGERIA,KATSINA,MUSAWA,Dangani,
NIGERIA,KATSINA,MUSAWA,Danjanku/Karachi,
NIGERIA,KATSINA,MUSAWA,Garu,
NIGERIA,KATSINA,MUSAWA,Gingin,
NIGERIA,KATSINA,MUSAWA,Jikamshi,
NIGERIA,KATSINA,MUSAWA,Kira,
NIGERIA,KATSINA,MUSAWA,Kurkujan A,
NIGERIA,KATSINA,MUSAWA,Kurkujan B,
NIGERIA,KATSINA,MUSAWA,Musawa,
NIGERIA,KATSINA,MUSAWA,Tabanni/Yarraddau,
NIGERIA,KATSINA,MUSAWA,Tuge,
NIGERIA,KATSINA,RIMI,ABUKUR,
NIGERIA,KATSINA,RIMI,FARDAMI,
NIGERIA,KATSINA,RIMI,ITAYAWA,
NIGERIA,KATSINA,RIMI,KAOANDANI,
NIGERIA,KATSINA,RIMI,M/KARARE,
NIGERIA,KATSINA,RIMI,M/KURARAU,
NIGERIA,KATSINA,RIMI,MAKUROA,
NIGERIA,KATSINA,RIMI,RIMI,
NIGERIA,KATSINA,RIMI,SABONGARI,
NIGERIA,KATSINA,RIMI,TSAGERO,
NIGERIA,KATSINA,SABUWA,DAMARI,
NIGERIA,KATSINA,SABUWA,DUNGUN MAAZU,
NIGERIA,KATSINA,SABUWA,GAMJI,
NIGERIA,KATSINA,SABUWA,GAZARI,
NIGERIA,KATSINA,SABUWA,M.BAKKO,
NIGERIA,KATSINA,SABUWA,MACHIKA,
NIGERIA,KATSINA,SABUWA,RAFIN IWA,
NIGERIA,KATSINA,SABUWA,SABUWA A.,
NIGERIA,KATSINA,SABUWA,SABUWA B,
NIGERIA,KATSINA,SABUWA,SAYAU,
NIGERIA,KATSINA,SAFANA,BABBAN DUHU A,
NIGERIA,KATSINA,SAFANA,BABBAN DUHU B,
NIGERIA,KATSINA,SAFANA,BAURE A,
NIGERIA,KATSINA,SAFANA,BAURE B,
NIGERIA,KATSINA,SAFANA,RUNKA A,
NIGERIA,KATSINA,SAFANA,RUNKA B,
NIGERIA,KATSINA,SAFANA,SAFANA,
NIGERIA,KATSINA,SAFANA,TSASKIYA,
NIGERIA,KATSINA,SAFANA,ZAKKA A,
NIGERIA,KATSINA,SAFANA,ZAKKA B,
NIGERIA,KATSINA,SANDAMU,DANEJI A,
NIGERIA,KATSINA,SANDAMU,DANEJI B,
NIGERIA,KATSINA,SANDAMU,FAGO A,
NIGERIA,KATSINA,SANDAMU,FAGO B,
NIGERIA,KATSINA,SANDAMU,KAGARE,
NIGERIA,KATSINA,SANDAMU,KARKAKU,
NIGERIA,KATSINA,SANDAMU,KATSAYAL,
NIGERIA,KATSINA,SANDAMU,KWASARAWA,
NIGERIA,KATSINA,SANDAMU,RADE A,
NIGERIA,KATSINA,SANDAMU,RADE B,
NIGERIA,KATSINA,SANDAMU,SANDAMU,
NIGERIA,KATSINA,ZANGO,DARGAGE,
NIGERIA,KATSINA,ZANGO,GARNI,
NIGERIA,KATSINA,ZANGO,GWAMBA,
NIGERIA,KATSINA,ZANGO,KANDA,
NIGERIA,KATSINA,ZANGO,KAWARIN KUDI,
NIGERIA,KATSINA,ZANGO,KAWARIN MALAMAI,
NIGERIA,KATSINA,ZANGO,ROGOGO CIDARI,
NIGERIA,KATSINA,ZANGO,SARA,
NIGERIA,KATSINA,ZANGO,YARDAJE,
NIGERIA,KATSINA,ZANGO,ZANGO,
NIGERIA,KEBBI,ALIERO,Dan Galadima I,
NIGERIA,KEBBI,ALIERO,Dan Galadima II,
NIGERIA,KEBBI,ALIERO,Dan Warai,
NIGERIA,KEBBI,ALIERO,Jiga Birni,
NIGERIA,KEBBI,ALIERO,Jiga Makera,
NIGERIA,KEBBI,ALIERO,Kashin Zama,
NIGERIA,KEBBI,ALIERO,Rafin Bauna,
NIGERIA,KEBBI,ALIERO,Sabiyal,
NIGERIA,KEBBI,ALIERO,Sarkin Fada I,
NIGERIA,KEBBI,ALIERO,Sarkin Fada II,
NIGERIA,KEBBI,AREWA DANDI,Bachaka,
NIGERIA,KEBBI,AREWA DANDI,Bui,
NIGERIA,KEBBI,AREWA DANDI,Chibiku,
NIGERIA,KEBBI,AREWA DANDI,Falde,
NIGERIA,KEBBI,AREWA DANDI,Feske,
NIGERIA,KEBBI,AREWA DANDI,Gorun Dikko,
NIGERIA,KEBBI,AREWA DANDI,Gumuda,
NIGERIA,KEBBI,AREWA DANDI,Kangiwa,
NIGERIA,KEBBI,AREWA DANDI,Lema/Jan-tulu,
NIGERIA,KEBBI,AREWA DANDI,Sarka,
NIGERIA,KEBBI,AREWA DANDI,Yeldu,
NIGERIA,KEBBI,ARGUNGU,Alwasa,
NIGERIA,KEBBI,ARGUNGU,Dikko,
NIGERIA,KEBBI,ARGUNGU,Felande,
NIGERIA,KEBBI,ARGUNGU,Galadima,
NIGERIA,KEBBI,ARGUNGU,Gulma,
NIGERIA,KEBBI,ARGUNGU,Gwazange,
NIGERIA,KEBBI,ARGUNGU,Kokani North,
NIGERIA,KEBBI,ARGUNGU,Kokani South,
NIGERIA,KEBBI,ARGUNGU,Lailaba,
NIGERIA,KEBBI,ARGUNGU,Sauwa,
NIGERIA,KEBBI,ARGUNGU,Zazzagawa,
NIGERIA,KEBBI,AUGIE,Augie North,
NIGERIA,KEBBI,AUGIE,Augie South,
NIGERIA,KEBBI,AUGIE,Bagaye,
NIGERIA,KEBBI,AUGIE,Bayawa North,
NIGERIA,KEBBI,AUGIE,Bayawa South,
NIGERIA,KEBBI,AUGIE,Birnin Tudu/Gudale,
NIGERIA,KEBBI,AUGIE,Bubuche,
NIGERIA,KEBBI,AUGIE,Kwaido,
NIGERIA,KEBBI,AUGIE,Tiggi,
NIGERIA,KEBBI,AUGIE,Yola,
NIGERIA,KEBBI,BAGUDO,Bagudo/Tuga,
NIGERIA,KEBBI,BAGUDO,Bahindi/Kaliel,
NIGERIA,KEBBI,BAGUDO,Bani/Tsamiya,
NIGERIA,KEBBI,BAGUDO,Illo/Sabon Gari,
NIGERIA,KEBBI,BAGUDO,Kaoje/Gwamba,
NIGERIA,KEBBI,BAGUDO,Kende/Kurgu,
NIGERIA,KEBBI,BAGUDO,Lafagu/Gante,
NIGERIA,KEBBI,BAGUDO,Lolo/Giris,
NIGERIA,KEBBI,BAGUDO,Matsinkai/Geza,
NIGERIA,KEBBI,BAGUDO,Sharabi/Kinan Gul,
NIGERIA,KEBBI,BAGUDO,Zagga/Kwasara,
NIGERIA,KEBBI,BIRNIN KEBBI,Ambursa,
NIGERIA,KEBBI,BIRNIN KEBBI,Dan Galadima,
NIGERIA,KEBBI,BIRNIN KEBBI,Gawassu,
NIGERIA,KEBBI,BIRNIN KEBBI,Gulumbe,
NIGERIA,KEBBI,BIRNIN KEBBI,Gwadangwaji,
NIGERIA,KEBBI,BIRNIN KEBBI,Kardi,
NIGERIA,KEBBI,BIRNIN KEBBI,Kola/Tarasa,
NIGERIA,KEBBI,BIRNIN KEBBI,Lagga/Randali,
NIGERIA,KEBBI,BIRNIN KEBBI,Makera,
NIGERIA,KEBBI,BIRNIN KEBBI,Marafa,
NIGERIA,KEBBI,BIRNIN KEBBI,Maurido/Kariyo,
NIGERIA,KEBBI,BIRNIN KEBBI,Nasarawa I,
NIGERIA,KEBBI,BIRNIN KEBBI,Nasarawa II,
NIGERIA,KEBBI,BIRNIN KEBBI,Ujariyo,
NIGERIA,KEBBI,BIRNIN KEBBI,Zauro,
NIGERIA,KEBBI,BUNZA,Dan Galadima,
NIGERIA,KEBBI,BUNZA,Gwade,
NIGERIA,KEBBI,BUNZA,Maidahini,
NIGERIA,KEBBI,BUNZA,Marafa,
NIGERIA,KEBBI,BUNZA,Raha/Matseri,
NIGERIA,KEBBI,BUNZA,Sabon Birni,
NIGERIA,KEBBI,BUNZA,Salwai,
NIGERIA,KEBBI,BUNZA,Tilli/Helama,
NIGERIA,KEBBI,BUNZA,Tunga,
NIGERIA,KEBBI,BUNZA,Zogirma,
NIGERIA,KEBBI,DANDI,Bani Zumbu,
NIGERIA,KEBBI,DANDI,Buma,
NIGERIA,KEBBI,DANDI,Dole Kaina,
NIGERIA,KEBBI,DANDI,Fana,
NIGERIA,KEBBI,DANDI,Gezah,
NIGERIA,KEBBI,DANDI,Kamba Kamba,
NIGERIA,KEBBI,DANDI,Kwakkwabo,
NIGERIA,KEBBI,DANDI,Kyangakwai,
NIGERIA,KEBBI,DANDI,Mai Hausawa,
NIGERIA,KEBBI,DANDI,Maigwaza,
NIGERIA,KEBBI,DANDI,Shiko,
NIGERIA,KEBBI,GWANDU,Cheberu,
NIGERIA,KEBBI,GWANDU,Dalijan,
NIGERIA,KEBBI,GWANDU,Dodoru,
NIGERIA,KEBBI,GWANDU,Gulmare,
NIGERIA,KEBBI,GWANDU,Gwandu Dangaladima,
NIGERIA,KEBBI,GWANDU,Gwandu Marafa,
NIGERIA,KEBBI,GWANDU,Kambaza,
NIGERIA,KEBBI,GWANDU,Malisa,
NIGERIA,KEBBI,GWANDU,Maruda,
NIGERIA,KEBBI,GWANDU,Masama/Kwazgara,
NIGERIA,KEBBI,JEGA,Alelu,
NIGERIA,KEBBI,JEGA,Dangamaji,
NIGERIA,KEBBI,JEGA,Dulinbegu,
NIGERIA,KEBBI,JEGA,Gindi Kyarmi,
NIGERIA,KEBBI,JEGA,Hirchin,
NIGERIA,KEBBI,JEGA,Jan Dutse,
NIGERIA,KEBBI,Jega,Katanga,
NIGERIA,KEBBI,JEGA,Kimba,
NIGERIA,KEBBI,JEGA,Kokani,
NIGERIA,KEBBI,JEGA,Magaji A,
NIGERIA,KEBBI,JEGA,Magaji B,
NIGERIA,KEBBI,KALGO,Dangoma/Gayi,
NIGERIA,KEBBI,KALGO,Diggi,
NIGERIA,KEBBI,KALGO,Etene,
NIGERIA,KEBBI,KALGO,Hirishi/Magarza,
NIGERIA,KEBBI,KALGO,Kalgo,
NIGERIA,KEBBI,KALGO,Kukah,
NIGERIA,KEBBI,KALGO,Mutubari,
NIGERIA,KEBBI,KALGO,Nayelwa,
NIGERIA,KEBBI,KALGO,Wuro/Gauri,
NIGERIA,KEBBI,KALGO,Zuguru,
NIGERIA,KEBBI,KOKO/BESSE,Alelu/Sabon Gari,
NIGERIA,KEBBI,KOKO/BESSE,Besse,
NIGERIA,KEBBI,KOKO/BESSE,Dada/Alelu,
NIGERIA,KEBBI,KOKO/BESSE,Dutsen Mari,
NIGERIA,KEBBI,KOKO/BESSE,Jadadi/Danniki,
NIGERIA,KEBBI,KOKO/BESSE,Koko Firchin,
NIGERIA,KEBBI,KOKO/BESSE,Koko Magaji,
NIGERIA,KEBBI,KOKO/BESSE,Madacci,
NIGERIA,KEBBI,KOKO/BESSE,Maikwari/Damba,
NIGERIA,KEBBI,KOKO/BESSE,Manyan Tafukka,
NIGERIA,KEBBI,KOKO/BESSE,Takware,
NIGERIA,KEBBI,KOKO/BESSE,Zaria/Amiri,
NIGERIA,KEBBI,MAIYAMA,Andarai,
NIGERIA,KEBBI,MAIYAMA,Gidiga,
NIGERIA,KEBBI,MAIYAMA,Giwatazo,
NIGERIA,KEBBI,MAIYAMA,Gubunkure,
NIGERIA,KEBBI,MAIYAMA,Karaye,
NIGERIA,KEBBI,MAIYAMA,Kawara,
NIGERIA,KEBBI,MAIYAMA,Liba,
NIGERIA,KEBBI,MAIYAMA,Maiyalo,
NIGERIA,KEBBI,MAIYAMA,Maiyama,
NIGERIA,KEBBI,MAIYAMA,Mungadi,
NIGERIA,KEBBI,MAIYAMA,Sarandos,
NIGERIA,KEBBI,NGASKI,Birnin Yauri,
NIGERIA,KEBBI,NGASKI,Gafara,
NIGERIA,KEBBI,NGASKI,Gidan Baka,
NIGERIA,KEBBI,NGASKI,Kambuwa,
NIGERIA,KEBBI,NGASKI,Kwakwara,
NIGERIA,KEBBI,NGASKI,Libata,
NIGERIA,KEBBI,NGASKI,Makawa,
NIGERIA,KEBBI,NGASKI,Ngaski,
NIGERIA,KEBBI,NGASKI,Utono,
NIGERIA,KEBBI,NGASKI,Wara,
NIGERIA,KEBBI,PAKAL,Bajida,
NIGERIA,KEBBI,PAKAL,Bangu,
NIGERIA,KEBBI,PAKAL,Birnin Tudu,
NIGERIA,KEBBI,PAKAL,Gulbin Kukah,
NIGERIA,KEBBI,PAKAL,Kangi,
NIGERIA,KEBBI,PAKAL,Koka Fakai,
NIGERIA,KEBBI,PAKAL,Mahuta,
NIGERIA,KEBBI,PAKAL,Maikende,
NIGERIA,KEBBI,PAKAL,Marafa,
NIGERIA,KEBBI,PAKAL,Peni,
NIGERIA,KEBBI,SAKABA,Adai,
NIGERIA,KEBBI,SAKABA,Dankolo,
NIGERIA,KEBBI,SAKABA,Doka/Bere,
NIGERIA,KEBBI,SAKABA,Fada,
NIGERIA,KEBBI,SAKABA,Gelwasa,
NIGERIA,KEBBI,SAKABA,Janbirni,
NIGERIA,KEBBI,SAKABA,Makuku,
NIGERIA,KEBBI,SAKABA,Maza-maza,
NIGERIA,KEBBI,SAKABA,Sakaba,
NIGERIA,KEBBI,SAKABA,Tudun Kuka,
NIGERIA,KEBBI,SHANGA,Atuwo,
NIGERIA,KEBBI,SHANGA,Dugu Tsoho,
NIGERIA,KEBBI,SHANGA,Gebbe,
NIGERIA,KEBBI,SHANGA,Kawara,
NIGERIA,KEBBI,SHANGA,Rijiyar Kirya,
NIGERIA,KEBBI,SHANGA,Sakace,
NIGERIA,KEBBI,SHANGA,Sawashi,
NIGERIA,KEBBI,SHANGA,Shanga,
NIGERIA,KEBBI,SHANGA,Takware,
NIGERIA,KEBBI,SHANGA,Yarbesse,
NIGERIA,KEBBI,SURU,Aljannare,
NIGERIA,KEBBI,SURU,Bakuwai,
NIGERIA,KEBBI,SURU,Bandan,
NIGERIA,KEBBI,SURU,Barbarejo,
NIGERIA,KEBBI,SURU,Dakin Gari,
NIGERIA,KEBBI,SURU,Dandane,
